customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply,intent,label_notes
123395,143569,"@AmazonHelp It was impossible for it to have arrived on time when it left 23 minutes before the deadline. Am I blacklisted or something? My recent experiences have been terrible, this is the 9th time I've had to engage support due to delivery issues, either late or lost outright in 3 orders.",123394,@143569 Thanks for reaching out to us! I apologize for the delivery experiences. Were you given an update on the delivery date? Please let us know. ^MO,delivery_issue,
40399,124857,"@AmazonHelp Pues estoy revisando el correo y no, yo quiero saber si el pedido me llegara o no",40401,"@124857 Dani, el pedido ¿fue vendido y gestionado por Amazon o fue vendido por un vendedor externo? ^DA",delivery_issue,
64030,130702,@AmazonHelp So you want me to contact the same@customer@service that has got me wanting to never do business with you again. How do you think that’s going to go?,64027,"@130702 Hi, we would not have access to your account/order details via Twitter. We would have to ask that you use the link provided so we may attempt to get this looked after as soon as possible. Once again, apologies for the inconvenience caused. ^CR",other,
93634,136294,"@AmazonHelp Nein, es war kein Blitzangebot, sondern ein Angebot das über den Cyber Monday reduziert war von einem Drittanbieter. Mit dem Drittanbieter habe ich auch schon telefoniert und der meinte die hätten nie eine Bestellung erhalten und keine Lieferschwierigkeiten",93635,"@136294 Wenn es ein Angebot von einem Drittanbieter war, können wir leider nichts unternehmen. Der Verkäufer wäre hier der richtige Ansprechpartner. Liebe Grüße ^TA",other,
109777,140377,@AmazonHelp why does our stuff keep going missing from the littlehampton delivery truck. It's been twice now,109775,"@140377 That's odd! We'd like to help, we just need a little more information. Have you had trouble with a recent order/delivery? Could you tell us more details about what's going on? ^HM",delivery_issue,
69772,131806,@AmazonHelp you cancelled my order bc you thought someone else was on my account but i cant repurchase it bc it was a lightning deal,69775,@131806 Hi Ruby. We wouldn't have the option to replace a canceled order. You would need to replace the order directly. Have you since regained access to your account? ^NV,cancellation_issue,
74712,132727,@AmazonHelp Pourtant on m'a dit qu'on allait annuler ma commande même si le processus d'expédition était en cours. Il faudrait savoir.....,74711,@132727 Quel est le statut de votre commande actuellement ? ^ASZ,cancellation_issue,
45542,126082,@115821 @115817 The saga of @115817 and their extreme incompetence continues. Why can’t they just figure out how to ring my doorbell?!,45540,@126082 Touching base with UPS directly is best for immediate resolution. Have you tried reaching out to them? ^MW,delivery_issue,
78707,133556,"@115830  Didn't expect my parcel, containing Christmas pressies, to smell like an ash tray. I think Rob needs to stop smoking in his van. Disgusting. https://t.co/B9tdpibYDb",78706,"@133556 I'm so sorry for this experience, Sylvia! Please contact us here so that we can take a closer look into this for you:  https://t.co/JzP7hlA23B ^SA",delivery_issue,
75830,132978,The keypad on my Kindle fire has disappeared.  The whole thing seems locked.  Anyone out there who can advise? @AmazonHelp,75828,"@132978 I'll be happy to help with this! To confirm, have you had a chance to try a full restart? Many issues with your Kindle can be solved by restarting your device: https://t.co/EVXWEvV6KP. Please keep us posted! ^SD",product_device_issue,
89135,135282,"@AmazonHelp Pode deixar , tchau 😘",89136,"@135282 Ficamos no aguardo, Alisson 😉 Abraço! ^LG",other,
50762,127388,@AmazonHelp No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,50764,@127388 Definitely keep us posted! We want to be sure you receive it. ^MT,delivery_issue,
76055,133020,@AmazonHelp It states Amazon Shipping,76056,@133020 Sorry to hear your order is delayed. Please let us know if you have not received your order by 5 Dec and we will look into this for you.^ES,delivery_issue,
101748,138287,@AmazonHelp Ouais j’ai envoyer un truc par mail.... j’espère qu’il y aura réponse.....,101749,"@138287 Vous aurez une réponse dans les plus brefs délais !
^MD",other,
80848,133936,@AmazonHelp Please hurry up with your drone delivery technology. The actual human delivery drivers you employ are useless! Next day delivery... Yeah Right!!,80846,@133936 Thank you for reaching out today! Are you currently waiting on an outstanding order? Please let us know. We're happy to help! ^JS,delivery_issue,
89133,135282,@AmazonHelp Ainda hj,89131,"@135282 Você vai amar, é bom demais! ❤ ^DA",other,
103059,138664,@115830 my parcel was left right outside my front door for anyone to steal! I even have a safe place set up which the delivery person ignored! Fuming!!!! https://t.co/OBq6Bs64Kv,103054,@138664 I'm so sorry for the difficulty! Please call or chat with us using the link provided here: https://t.co/JzP7hlA23B ^MH,delivery_issue,
109816,140384,"@AmazonHelp It just says ""delayed due to external factors"" both of the times it has been out for delivery",109814,@140384 What does tracking say who the carrier is? You can find that under your orders here: https://t.co/aaDyEz1VgE ^MH,order_issue,
91488,134798,"@AmazonHelp order  402-5978645-1673946, i've already sent a mail thrice. but no response. The cashback is still pending.",91490,"@134798 We apologize that you haven't received your cashback. Kindly share your details here: https://t.co/beaaDm0muc and we'll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH",refund_return,
27353,121990,I have ordered 2 things from @115821 in the past month and haven't received either items and now Amazon is NOT tryna give me a refund 🗣🗣,27351,"@121990 I'm so sorry to hear this! When you contacted us, what information or options were given for these orders? ^TH",refund_return,
22526,120919,"@AmazonHelp hahahaha, you sent me this yesterday. If my problem is, I can't login, how do you expect me to complete this page I have to log in to?",22528,@120919 Is there any option to skip login at the bottom of the login? ^PK,account_issue,
95407,136743,@AmazonHelp can you explain why you just sent me one CD in a box bigger than my TV?! This is beyond ridiculous. https://t.co/gGKKDFH8XD,95406,@136743 We're always looking to improve! Please send us packaging feedback here: https://t.co/lSVN3kb44b ^GR,product_device_issue,
17266,119799,@116618 I'm having problems watching. Its always freezing or buffering.,17264,@119799 We want to help but we need more information. Can you tell us more about what device you're using? ^EA,product_device_issue,
78715,133558,@AmazonHelp Not yet. Still waiting for a rescheduled delivery date.,78717,@133558 As soon as there's news you'll receive an update. Please let us know if you encounter any further issues. ^TS,delivery_issue,
65714,131037,Second TV attempted to be delivered and Second TV to do a vanishing act. Come on @115830 - we would like our TV now please. Something very fishy about all this...,65712,"@131037 Thank you for reaching out today, Hayley. I'm sorry for the recurring issues. Is the status marked as delivered: https://t.co/aaDyEz1VgE? ^KB",delivery_issue,
51595,127580,@AmazonHelp Still no book 😔 https://t.co/5MSDjN3MPa,51596,"@127580 I'm sorry you haven't received your book yet, we appreciate your patience. Have you received any e-mail updates? ^EB",delivery_issue,
28923,122366,@AmazonHelp Sir u r making me fool.when i cant reply on that mail.everytimwe i will receive the same rpely https://t.co/i2uM1l3cSj,28924,@122366 Please don’t provide account details as we consider them personal info. Our Twitter page is visible to public. (3/3)^BS,other,
21579,120701,@AmazonHelp Sure..so if compensation is not available...can I name and shame you guys...because u guys are pathetic..can u quickly tell me ur name and employee ID and also ur escalation point of contact..because I am not sitting quiet,21578,@120701 on this as feedback with the team internally for a review. 2/2 ^OS,other,
98621,137584,"@120533 si tu livres les colis à l’autre bout de la ville, je n’irais pas les chercher ! Et dire que j’a payé Prime pour être tranquille 😡",98619,"@137584 Bonjour, rencontrez-vous un souci avec une commande en cours ? ^ASZ",delivery_issue,
